id,sku,name,img_link,description,price,active
3797,5414453021034_2103_1469,microlepia,http://www.peplan.com/foto/pa/2103.jpg,speluncae,0.7500,1
3874,5414453248417_24841_1515,choisya,http://www.peplan.com/foto/pa/24841.jpg,ternata brica,2.7000,1
3847,5414453053523_5352_1469,pellaea,http://www.peplan.com/foto/pa/5352.jpg,rotundifolia,1.4000,1
3860,5414453025216_2521_1526,scindapsus,,pictus,1.3300,1
3858,5414453188553_18855_1526,scindapsus,NULL,golden pothos,1.3300,1
3830,5414453026756_2675_1420,solanum,http://www.peplan.com/foto/pa/2675.jpg,thorino,0.8000,1
3848,5414453024998_2499_1526,philodendron,http://www.peplan.com/foto/pa/2499.jpg,scandens,1.3300,1
3864,5414453162577_16257_1086,camellia,http://www.peplan.com/foto/pa/16257.jpg,japonica 50/+ boutons,24.5000,1
3890,5414453149516_14951_1322,osmanthus,http://www.peplan.com/foto/pa/14951.jpg,tricolor,1.3500,1
3894,5414453248394_24839_1515,skimmia,http://www.peplan.com/foto/pa/24839.jpg,"rubella pt 10,5 -  2/4 fl.",1.6000,1
3895,5414453064598_6459_1515,skimmia,http://www.peplan.com/foto/pa/6459.jpg,"rubella pt 10,5 -  5/+ fl.",1.7200,1
3903,5414453173917_17391_1086,azalea japonica,http://www.peplan.com/foto/pa/17391.jpg,60/+  - c12,21.0000,1
3904,5414453173702_17370_1086,rhododendron ponticum,http://www.peplan.com/foto/pa/17370.jpg,40/+  - c5,4.1500,1
3905,5414453156880_15688_1322,ceanothus,http://www.peplan.com/foto/pa/15688.jpg,thyrsiflorus var. repens,2.0000,1
3906,5414453248424_24842_1515,choisya,http://www.peplan.com/foto/pa/24842.jpg,aztec pearl,2.7000,1
3907,5414453087207_8720_1427,viburnum,http://www.peplan.com/foto/pa/8720.jpg,opulus roseum,3.0000,1
4104,5414453235721_23572_1158,photinia,http://www.peplan.com/foto/pa/23572.jpg,fr. red robin,5.7500,1
3923,5414453059631_5963_1299,erica gracilis,http://www.peplan.com/foto/pa/5963.jpg,p13  -  30-33 cm  -  a1 extra,2.0300,1
4042,5414453026619_2661_1420,asparagus,http://www.peplan.com/foto/pa/2661.jpg,falcatus,1.5700,1
4044,5414453020983_2098_1469,asparagus,http://www.peplan.com/foto/pa/2098.jpg,sprengerii,0.8000,1
4043,5414453026633_2663_1420,asparagus,http://www.peplan.com/foto/pa/2663.jpg,plumosus,1.4700,1
4098,5414453077772_7777_1589,helleborus,http://www.peplan.com/foto/pa/7777.jpg,niger christmas carol pt 17,3.9000,1
4097,5414453172637_17263_1589,helleborus,http://www.peplan.com/foto/pa/17263.jpg,niger christmas carol pt 15,3.4500,1
4096,5414453193977_19397_1589,helleborus,http://www.peplan.com/foto/pa/19397.jpg,niger christmas carol pt 12  large,1.9900,1
4109,5414453248769_24876_1515,choisya,http://www.peplan.com/foto/pa/24876.jpg,aztec pearl,5.7500,1
4110,5414453248752_24875_1515,choisya,http://www.peplan.com/foto/pa/24875.jpg,ternata,5.7500,1
4111,5414453248776_24877_1515,choisya,http://www.peplan.com/foto/pa/24877.jpg,ternata brica,5.7500,1
4119,5414453153353_15335_1588,lonicera,http://www.peplan.com/foto/pa/15335.jpg,nitida maigrün,1.0000,1
4140,5414453016757_1675_1427,prunus,http://www.peplan.com/foto/pa/1675.jpg,laur. caucasica,3.3000,1
4141,5414453235691_23569_1588,prunus,http://www.peplan.com/foto/pa/23569.jpg,laur. caucasica,3.2500,1
4337,5414453025940_2594_1335,azalea indica fleuris/boutonÉe,http://www.peplan.com/foto/pa/2594.jpg,vogel mix Ø 27/30,3.4500,1
4372,5414453172743_17274_1136,crassula,http://www.peplan.com/foto/pa/17274.jpg,undilatifolium,1.2780,1
4375,5414453192628_19262_1583,cupressocyparis,http://www.peplan.com/foto/pa/19262.jpg,leylandii,3.8500,1
42451,5414453664378_66437_1564,prunus - cerisier,NULL,kordia  basse tige c6,6.3000,1
42444,5414453664255_66425_1564,malus - pommier,http://www.peplan.com/foto/pa/66425.jpg,jonagold  basse tige c6,6.3000,1
61648,8718021582208_43937_1622,carex,http://www.peplan.com/foto/pa/43937.jpg,dolichostachya gold fountains,2.5390,1
4777,5414453109190_10919_1564,prunus - cerisier acide,NULL,griotte de montmorency 1/2t c7.5,13.2000,1
4773,5414453082639_8263_1564,prunus - abricotier,NULL,abricotier mix 1/2t c7.5,15.1000,1
4774,5414453082622_8262_1564,prunus - abricotier,NULL,abricotier mix  basse tige c6,6.8000,1
4778,5414453125435_12543_1564,prunus - pecher,NULL,pêcher mix  basse tige c6,6.8000,1
116713,5404008017070_50159_1152,malus,http://www.peplan.com/foto/pa/50159.jpg,prairiefire co 12l 80-100 cm,22.5000,1
4775,5414453036403_3640_1564,prunus - cerisier,NULL,cérisier mix 1/2t c7.5,13.2000,1
4784,5414453109138_10913_1564,malus - pommier,NULL,pommier mix 1/2t c7.5,13.2000,1
4782,5414453109145_10914_1564,pyrus - poirier,NULL,poirier mix  basse tige c6,6.2000,1
4786,5414453109169_10916_1564,prunus - prunier,NULL,prunier mix  basse tige c6,6.2000,1
4779,5414453082615_8261_1564,prunus - pecher,NULL,pêcher mix 1/2t c7.5,15.1000,1
4781,5414453109152_10915_1564,pyrus - poirier,NULL,poirier mix 1/2t c7.5,13.2000,1
4783,5414453109121_10912_1564,malus - pommier,NULL,pommier mix  basse tige c6,6.2000,1
4776,5414453036410_3641_1564,prunus - cerisier,NULL,cérisier mix  basse tige c6,6.2000,1
4785,5414453109176_10917_1564,prunus - prunier,NULL,prunier mix 1/2t c7.5,13.2000,1
4804,5414453077796_7779_1638,helleborus,http://www.peplan.com/foto/pa/7779.jpg,hgc icebreaker max -flor.dec-+,5.6000,1
4806,5414453259888_25988_1336,picea,http://www.peplan.com/foto/pa/25988.jpg,conica en cache-pot rouge,2.6500,1
4900,5414453089782_8978_1018,hedera,http://www.peplan.com/foto/pa/8978.jpg,vert,1.4000,1
4952,5414453112251_11225_1583,cupressocyparis,http://www.peplan.com/foto/pa/11225.jpg,leylandii  2001,3.4500,1
5090,5414453260433_26043_1638,helleborus,NULL,hgc®winter ballet® honey -flor. nov-dec,8.7500,1
5135,5414453150710_15071_1322,luzula,http://www.peplan.com/foto/pa/15071.jpg,sylvatica (sans chromo),0.5500,1
5201,5414453139500_13950_1469,nephrolepis,http://www.peplan.com/foto/pa/13950.jpg,cordata,0.7500,1
5209,5414453153919_15391_1086,camellia,http://www.peplan.com/foto/pa/15391.jpg,japonica,9.8000,1
5227,5414453021249_2124_1469,selaginella,http://www.peplan.com/foto/pa/2124.jpg,kraussiana,0.5500,1
5417,5414453095509_9550_1158,chamaecyparis,http://www.peplan.com/foto/pa/9550.jpg,empire,1.3500,1
5418,5414453181035_18103_1158,chamaecyparis,http://www.peplan.com/foto/pa/18103.jpg,ivonne,1.3500,1
5419,5414453058023_5802_1158,chamaecyparis,http://www.peplan.com/foto/pa/5802.jpg,snow white,1.3500,1
5422,5414453139395_13939_1158,juniperus,http://www.peplan.com/foto/pa/13939.jpg,med. mint julep,1.6000,1
5426,5414453112275_11227_1158,thuja,http://www.peplan.com/foto/pa/11227.jpg,smaragd,1.9500,1
5450,5414453261164_26116_1136,haworthia,http://www.peplan.com/foto/pa/26116.jpg,big band,1.7110,1
5452,5414453104010_10401_1620,camellia,http://www.peplan.com/foto/pa/10401.jpg,japonica,3.4500,1
5454,5414453075105_7510_1620,camellia,http://www.peplan.com/foto/pa/7510.jpg,japonica,6.3000,1
5458,5414453021973_2197_1158,chamaecyparis,http://www.peplan.com/foto/pa/2197.jpg,ellwoodii,2.9500,1
5460,5414453057842_5784_1158,coniferes mixt,http://www.peplan.com/foto/pa/5784.jpg,mixte 1 - pt 13,1.4500,1
5463,5414453030890_3089_1322,leucothoe,http://www.peplan.com/foto/pa/3089.jpg,scarletta (= zeblid),0.6500,1
5471,5414453152189_15218_1427,thuja,http://www.peplan.com/foto/pa/15218.jpg,smaragd,3.2000,1
5476,5414453261119_26111_1600,azalea japonica,http://www.peplan.com/foto/pa/26111.jpg,35/45 - c3,3.0700,1
5480,5414453101750_10175_1158,prunus,http://www.peplan.com/foto/pa/10175.jpg,laur. rotundifolia,2.9000,1
5500,5414453067230_6723_1136,aloe,http://www.peplan.com/foto/pa/6723.jpg,humilis,1.9400,1
5594,5414453076836_7683_1545,laurus nobilis,http://www.peplan.com/foto/pa/7683.jpg,laurier sauce,4.1500,1
66350,5404008250781_48999_1152,cladrastis,http://www.peplan.com/foto/pa/48999.jpg,kentukea co 18l 100-125 cm,25.5000,1
5607,5414453054308_5430_1032,asparagus,http://www.peplan.com/foto/pa/5430.jpg,meyeri,3.9500,1
66349,5420073695739_6303_1493,senecio - cineraria,http://www.peplan.com/foto/pa/6303.jpg,pt 17 -3pp,1.8200,1
66348,8717191021326_11937_1493,senecio - cineraria,http://www.peplan.com/foto/pa/11937.jpg,pt 13 -2pp,0.8700,1
66347,8717191021319_11930_1493,senecio - cineraria,http://www.peplan.com/foto/pa/11930.jpg,,0.4800,1
66346,8717191021302_11935_1493,senecio - cineraria,http://www.peplan.com/foto/pa/11935.jpg,,0.4300,1
5639,5414453138848_13884_1427,abelia,http://www.peplan.com/foto/pa/13884.jpg,grandiflora,3.1000,1
5641,5414453097817_9781_1427,hydrangea,http://www.peplan.com/foto/pa/9781.jpg,arborescens annabelle,2.8000,1
5666,5414453183640_18364_1024,fatsia - aralia sieboldii,http://www.peplan.com/foto/pa/18364.jpg,,1.7500,1
5693,5414453261584_26158_1446,haworthia,http://www.peplan.com/foto/pa/26158.jpg,royal highness,0.7200,1
5699,5414453262086_26208_1322,galium,http://www.peplan.com/foto/pa/26208.jpg,odoratum (sans chromo),0.7000,1
5700,5414453262062_26206_1322,glechoma,NULL,hederacea (sans chromo),0.5500,1
5702,5414453262093_26209_1322,stachys,http://www.peplan.com/foto/pa/26209.jpg,byzantina (sans chromo),0.5000,1
66326,5425024767145_13934_1583,chamaecyparis,http://www.peplan.com/foto/pa/13934.jpg,pis. sungold,6.6800,1
6062,5414453182421_18242_1636,photinia,http://www.peplan.com/foto/pa/18242.jpg,fr. little red robin,1.0500,1
64980,8719075294161_19422_1583,juniperus,http://www.peplan.com/foto/pa/19422.jpg,chinensis stricta,3.4100,1
42106,5414453397214_39721_1155,pittosporum,http://www.peplan.com/foto/pa/39721.jpg,tenuifolium variegatum,4.6000,1
6153,5414453092324_9232_1136,aloe,http://www.peplan.com/foto/pa/9232.jpg,humilis,1.5550,1
6174,5414453263151_26315_1564,acer,NULL,palm. seiryu,8.4000,1
6185,5414453196459_19645_1158,prunus,http://www.peplan.com/foto/pa/19645.jpg,laur. etna,3.0500,1
6224,5414453183923_18392_1046,senecio - cineraria,http://www.peplan.com/foto/pa/18392.jpg,,0.4200,1
6237,5414453048161_4816_1032,syngonium,http://www.peplan.com/foto/pa/4816.jpg,white butterfly,1.3500,1
6239,5414453170299_17029_1046,carex,http://www.peplan.com/foto/pa/17029.jpg,amazon mist,0.7800,1
6241,5414453065472_6547_1427,thuja,http://www.peplan.com/foto/pa/6547.jpg,brabant,2.9000,1
6267,5414453079622_7962_1469,fougeres interieur,NULL,variés,0.7800,1
6305,5414453054186_5418_1115,euonymus,http://www.peplan.com/foto/pa/5418.jpg,cathy,1.3500,1
6306,5414453098104_9810_1363,euonymus,http://www.peplan.com/foto/pa/9810.jpg,japonica (vert),9.5000,1
66321,8719497263523_23721_1583,chamaecyparis,http://www.peplan.com/foto/pa/23721.jpg,pis. baby blue,3.4100,1
6366,5414453211596_21159_1620,azalea japonica,http://www.peplan.com/foto/pa/21159.jpg,20/22 - p14,1.3500,1
6369,5414453263861_26386_1600,rhododendron hybride,http://www.peplan.com/foto/pa/26386.jpg,30/+  - c5,4.9900,1
6539,5414453266459_26645_1032,carex,http://www.peplan.com/foto/pa/26645.jpg,oshimensis evergold,1.1000,1
6670,5414453029733_2973_1136,echeveria,http://www.peplan.com/foto/pa/2973.jpg,red tip,2.4870,1
6673,5414453010632_1063_1446,euphorbia,http://www.peplan.com/foto/pa/1063.jpg,ingens,160.0000,1
6684,5414453034010_3401_1638,helleborus,NULL,hgc®winter ballet®  mix -flor. nov-dec,8.7500,1
6695,5414453154268_15426_1136,sempervivum,http://www.peplan.com/foto/pa/15426.jpg,mixte - trio,2.4070,1
6707,5414453273884_27388_1086,rhododendron hybride,http://www.peplan.com/foto/pa/27388.jpg,80/+  - c15,24.0000,1
6712,5414453093178_9317_1427,abelia,http://www.peplan.com/foto/pa/9317.jpg,edward goucher,3.1000,1
6713,5414453093192_9319_1427,amelanchier,http://www.peplan.com/foto/pa/9319.jpg,lamarckii,3.1000,1
6714,5414453093116_9311_1427,berberis,http://www.peplan.com/foto/pa/9311.jpg,thunb. atropurpurea nana,3.1000,1
6716,5414453185538_18553_1427,buddleja,http://www.peplan.com/foto/pa/18553.jpg,argus® velvet,3.7000,1
6717,5414453185545_18554_1427,buddleja,http://www.peplan.com/foto/pa/18554.jpg,argus® white,3.7000,1
6718,5414453141107_14110_1427,buddleja,http://www.peplan.com/foto/pa/14110.jpg,dav. black knight,2.8000,1
6719,5414453141138_14113_1427,buddleja,http://www.peplan.com/foto/pa/14113.jpg,dav. ile de france,2.8000,1
6720,5414453141121_14112_1427,buddleja,http://www.peplan.com/foto/pa/14112.jpg,dav. lochinch,2.8000,1
6723,5414453141169_14116_1427,buddleja,http://www.peplan.com/foto/pa/14116.jpg,dav. pink delight,2.8000,1
6724,5414453141176_14117_1427,buddleja,http://www.peplan.com/foto/pa/14117.jpg,dav. royal red,2.8000,1
6725,5414453141114_14111_1427,buddleja,http://www.peplan.com/foto/pa/14111.jpg,dav. white profusion,2.8000,1
6727,5414453099576_9957_1427,caryopteris,http://www.peplan.com/foto/pa/9957.jpg,cland. grand blue,3.2000,1
6728,5414453055954_5595_1427,caryopteris,http://www.peplan.com/foto/pa/5595.jpg,cland. heavenly blue,2.8000,1
6729,5414453115023_11502_1427,ceanothus,http://www.peplan.com/foto/pa/11502.jpg,thyrsiflorus var. repens,3.0000,1
6735,5414453111698_11169_1427,cornus,http://www.peplan.com/foto/pa/11169.jpg,alba elegantissima,2.6000,1
6736,5414453082691_8269_1427,cornus,http://www.peplan.com/foto/pa/8269.jpg,alba gouchaultii,2.6000,1
6738,5414453111704_11170_1427,cornus,http://www.peplan.com/foto/pa/11170.jpg,alba sibirica,2.6000,1
6739,5414453067681_6768_1427,cornus,http://www.peplan.com/foto/pa/6768.jpg,sanguinea winter beauty,3.1000,1
6744,5414453105611_10561_1427,cotoneaster,http://www.peplan.com/foto/pa/10561.jpg,skogholm,1.6000,1
6746,5414453141206_14120_1427,cytisus-genet exterieur,http://www.peplan.com/foto/pa/14120.jpg,boskoop ruby,2.9000,1
6748,5414453141275_14127_1427,cytisus-genet exterieur,http://www.peplan.com/foto/pa/14127.jpg,goldfinch,2.9000,1
6749,5414453153247_15324_1427,cytisus-genet exterieur,http://www.peplan.com/foto/pa/15324.jpg,lena,2.9000,1
6750,5414453141220_14122_1427,cytisus-genet exterieur,http://www.peplan.com/foto/pa/14122.jpg,luna,2.9000,1
6752,5414453141268_14126_1427,cytisus-genet exterieur,http://www.peplan.com/foto/pa/14126.jpg,praecox allgold,2.9000,1
6760,5414453082004_8200_1427,forsythia,http://www.peplan.com/foto/pa/8200.jpg,int. courtalyn,2.8000,1
6762,5414453056104_5610_1427,hedera,http://www.peplan.com/foto/pa/5610.jpg,helix arborescens,3.5000,1
6770,5414453148137_14813_1427,hypericum,http://www.peplan.com/foto/pa/14813.jpg,hidcote,2.6000,1
6771,5414453091808_9180_1427,hypericum,http://www.peplan.com/foto/pa/9180.jpg,inodorum rheingold,2.8000,1
6773,5414453190884_19088_1427,ligustrum,http://www.peplan.com/foto/pa/19088.jpg,jap. green century,4.9000,1
6774,5414453014098_1409_1427,lonicera,http://www.peplan.com/foto/pa/1409.jpg,pileata,1.6000,1
6785,5414453138909_13890_1427,potentilla,http://www.peplan.com/foto/pa/13890.jpg,frut. abbotswood,2.4000,1
6786,5414453082196_8219_1427,potentilla,http://www.peplan.com/foto/pa/8219.jpg,frut. annette,2.4000,1
6787,5414453138893_13889_1427,potentilla,http://www.peplan.com/foto/pa/13889.jpg,frut. goldfinger,2.4000,1
6792,5414453082189_8218_1427,potentilla,http://www.peplan.com/foto/pa/8218.jpg,frut. red ace,2.4000,1
6794,5414453055138_5513_1427,potentilla,http://www.peplan.com/foto/pa/5513.jpg,frut. tilford cream,2.4000,1
6795,5414453039947_3994_1427,pyracantha,http://www.peplan.com/foto/pa/3994.jpg,golden charmer,2.5000,1
6796,5414453119472_11947_1427,pyracantha,http://www.peplan.com/foto/pa/11947.jpg,orange glow,2.5000,1
6797,5414453119465_11946_1427,pyracantha,http://www.peplan.com/foto/pa/11946.jpg,coccinea red column,2.5000,1
6798,5414453100517_10051_1427,pyracantha,http://www.peplan.com/foto/pa/10051.jpg,soleil d´or,2.5000,1
6799,5414453023526_2352_1427,ribes,http://www.peplan.com/foto/pa/2352.jpg,sang. king edward vii,3.0000,1
6800,5414453101767_10176_1427,ribes,http://www.peplan.com/foto/pa/10176.jpg,sanguineum,3.0000,1
6806,5414453142593_14259_1427,spiraea,http://www.peplan.com/foto/pa/14259.jpg,bum. ant. waterer,2.5000,1
6807,5414453141381_14138_1427,spiraea,http://www.peplan.com/foto/pa/14138.jpg,cinerea grefsheim,2.5000,1
6808,5414453141398_14139_1427,spiraea,http://www.peplan.com/foto/pa/14139.jpg,jap. albiflora,2.5000,1
6810,5414453056623_5662_1427,spiraea,http://www.peplan.com/foto/pa/5662.jpg,jap. goldflame,2.5000,1
6811,5414453056616_5661_1427,spiraea,http://www.peplan.com/foto/pa/5661.jpg,jap. goldmound,2.5000,1
6812,5414453140490_14049_1427,spiraea,http://www.peplan.com/foto/pa/14049.jpg,jap. little princess,2.5000,1
6814,5414453036397_3639_1427,spiraea,http://www.peplan.com/foto/pa/3639.jpg,vanhouttei,2.5000,1
11959,5414453181455_18145_1427,stephanandra,http://www.peplan.com/foto/pa/18145.jpg,incisa crispa,2.7000,1
6815,5414453141442_14144_1427,symphoricarpos,http://www.peplan.com/foto/pa/14144.jpg,chen. hancock,1.6000,1
6818,5414453192055_19205_1427,viburnum,http://www.peplan.com/foto/pa/19205.jpg,plic. mariesii,3.2000,1
6819,5414453082226_8222_1427,viburnum,http://www.peplan.com/foto/pa/8222.jpg,plic. watanabe,3.2000,1
6830,5414453060873_6087_1427,cupressocyparis,http://www.peplan.com/foto/pa/6087.jpg,leylandii,2.7000,1
6835,5414453055572_5557_1427,taxus,http://www.peplan.com/foto/pa/5557.jpg,baccata,5.2000,1
6853,5414453103532_10353_1427,prunus,NULL,laur. rotundifolia,2.7000,1
6874,5414453275093_27509_1032,ficus repens,http://www.peplan.com/foto/pa/27509.jpg,sunny,1.0500,1
6960,5414453055039_5503_1123,calathea,http://www.peplan.com/foto/pa/5503.jpg,beautystar,1.4000,1
6875,5414453014470_1447_1123,tradescantia,NULL,zebrina,0.9000,1
68573,5414453788395_78839_1392,aucuba,http://www.peplan.com/foto/pa/78839.jpg,jap. variegata,1.6200,1
68524,5414453787336_78733_1583,prunus,http://www.peplan.com/foto/pa/78733.jpg,laur. caucasica,4.4300,1
68522,5414453787329_78732_1583,picea,NULL,conica,3.9900,1
68520,5414453737447_73744_1322,heuchera,http://www.peplan.com/foto/pa/73744.jpg,sanguinea (sans chromo),0.5000,1
6965,5414453021164_2116_1469,pteris,http://www.peplan.com/foto/pa/2116.jpg,mixte,0.7500,1
6966,5414453021171_2117_1469,pteris,http://www.peplan.com/foto/pa/2117.jpg,mixte,1.4000,1
6967,5414453132167_13216_1469,pteris,http://www.peplan.com/foto/pa/13216.jpg,evergreen (=arguta vert),0.7500,1
6969,5414453021126_2112_1469,pteris,http://www.peplan.com/foto/pa/2112.jpg,faurei,0.7500,1
6970,5414453021133_2113_1469,pteris,http://www.peplan.com/foto/pa/2113.jpg,mayi,0.7500,1
6971,5414453023441_2344_1469,pteris,http://www.peplan.com/foto/pa/2344.jpg,tricolor,0.7500,1
6972,5414453021188_2118_1469,pteris,http://www.peplan.com/foto/pa/2118.jpg,roweri,0.7500,1
6974,5414453074122_7412_1469,pteris,http://www.peplan.com/foto/pa/7412.jpg,stramina,0.7500,1
6999,5414453091839_9183_1575,hosta,http://www.peplan.com/foto/pa/9183.jpg,étage mixte c1.5,3.4510,1
7006,5414453275741_27574_1136,sempervivum,http://www.peplan.com/foto/pa/27574.jpg,coupe 22 lilian,12.2410,1
7009,5414453167718_16771_1136,sempervivum,http://www.peplan.com/foto/pa/16771.jpg,bac 16 black,5.3280,1
7012,5414453275734_27573_1136,sempervivum,http://www.peplan.com/foto/pa/27573.jpg,pot 22 coupe autumn,12.4710,1
7016,5414453167688_16768_1136,sempervivum,http://www.peplan.com/foto/pa/16768.jpg,pot 16 sienna planter,5.3420,1
7043,5414453273235_27323_1385,cordyline indivisa,http://www.peplan.com/foto/pa/27323.jpg,red star,2.0500,1
7074,5414453278377_27837_1136,sempervivum,http://www.peplan.com/foto/pa/27837.jpg,bac 23x9 cm autumn,9.2870,1
7075,5414453278384_27838_1136,sempervivum,http://www.peplan.com/foto/pa/27838.jpg,pot 14 autumn,6.3880,1
7177,5414453103129_10312_1322,rudbeckia,http://www.peplan.com/foto/pa/10312.jpg,fulgida goldsturm (sans chromo),0.5000,1
7306,5414453062464_6246_1136,sempervivum,http://www.peplan.com/foto/pa/6246.jpg,pot 19 bowl elise,13.2190,1
7331,5414453077420_7742_1123,plantes a coupes,http://www.peplan.com/foto/pa/7742.jpg,,1.0000,1
68072,5414453122816_12281_1136,crassula,http://www.peplan.com/foto/pa/12281.jpg,horntree,0.7890,1
68073,5414453407173_40717_1136,crassula,http://www.peplan.com/foto/pa/40717.jpg,minor major,1.3310,1
68076,5414453369051_36905_1322,echinacea,NULL,purpurea (sans chromo),0.5500,1
7517,5414453136851_13685_1622,miscanthus,http://www.peplan.com/foto/pa/13685.jpg,sinensis kaskade,3.0920,1
66293,5404008150890_71651_1152,cedrus,http://www.peplan.com/foto/pa/71651.jpg,libani co 25l 150-175 cm,42.5000,1
66290,5404008219078_23581_1152,ceanothus,http://www.peplan.com/foto/pa/23581.jpg,delilianus gloire de versailles co 10l 60/+ cm,12.2500,1
7653,5414453281667_28166_1123,calathea,http://www.peplan.com/foto/pa/28166.jpg,rufibarba,1.4000,1
7658,5414453168463_16846_1032,schefflera,http://www.peplan.com/foto/pa/16846.jpg,luseana,1.0000,1
7659,5414453281957_28195_1446,cereus,http://www.peplan.com/foto/pa/28195.jpg,echinocereus rigidissimus var. rubrispinus,1.0200,1
7662,5414453092416_9241_1446,echinocactus,http://www.peplan.com/foto/pa/9241.jpg,grusonii,240.0000,1
7664,5414453110974_11097_1446,ferocactus,http://www.peplan.com/foto/pa/11097.jpg,pilosus,14.8000,1
7679,5414453117331_11733_1319,osmanthus,http://www.peplan.com/foto/pa/11733.jpg,tricolor,2.0500,1
7698,5414453029894_2989_1446,sempervivum,http://www.peplan.com/foto/pa/2989.jpg,mixte,0.5400,1
7723,5414453213682_21368_1322,lamium,http://www.peplan.com/foto/pa/21368.jpg,maculatum album (sans chromo),0.6000,1
7775,5414453012346_1234_1446,cereus,http://www.peplan.com/foto/pa/1234.jpg,pachycereus pringley,335.0000,1
7776,5414453117102_11710_1446,cereus,http://www.peplan.com/foto/pa/11710.jpg,pachycereus pringley,490.0000,1
7777,5414453029481_2948_1136,crassula,http://www.peplan.com/foto/pa/2948.jpg,arborescens,2.5120,1
7827,5414453194431_19443_1123,plantes a coupes,http://www.peplan.com/foto/pa/19443.jpg,,1.0000,1
7816,5414453021102_2110_1469,pteris,http://www.peplan.com/foto/pa/2110.jpg,evergemiensis (arguta),0.7500,1
7853,5414453095103_9510_1583,pinus,http://www.peplan.com/foto/pa/9510.jpg,parviflora glauca,10.0600,1
7849,5414453292434_29243_1427,salix,http://www.peplan.com/foto/pa/29243.jpg,rosmarinifolia,2.9000,1
7862,5414453292571_29257_1583,pinus,http://www.peplan.com/foto/pa/29257.jpg,strobus tiny curls,10.0600,1
7886,5414453292755_29275_1322,lavande - lavandula,http://www.peplan.com/foto/pa/29275.jpg,hidcote (pour plantation),0.6000,1
7949,5414453292762_29276_1336,picea,http://www.peplan.com/foto/pa/29276.jpg,glauca perfecta ®,2.1500,1
7913,5414453293363_29336_1564,prunus,NULL,okame,4.2500,1
7914,5414453293356_29335_1564,prunus,NULL,serrulata kiku shidare zakura basse tige,6.3500,1
7925,5414453099057_9905_1046,cuphea,http://www.peplan.com/foto/pa/9905.jpg,hyssopifolia,1.0500,1
7922,5414453134802_13480_1583,prunus,http://www.peplan.com/foto/pa/13480.jpg,lusi. angustifolia,11.7900,1
7952,5414453280813_28081_1469,pellaea,http://www.peplan.com/foto/pa/28081.jpg,falcata,1.4000,1
7951,5414453280837_28083_1469,pellaea,http://www.peplan.com/foto/pa/28083.jpg,falcata,0.7500,1
74192,5414453735122_73512_1392,azalea japonica,http://www.peplan.com/foto/pa/73512.jpg,japonica 30-40cm + etiket,3.3860,1
7980,5414453098807_9880_1322,alchemilla,http://www.peplan.com/foto/pa/9880.jpg,mollis (sans chromo),0.4800,1
7981,5414453304328_30432_1322,geranium vivace,NULL,rozanne (sans chromo),2.0000,1
7984,5414453304281_30428_1322,viola,NULL,odorata (sans chromo),0.8000,1
7992,5414453304366_30436_1322,prunus,http://www.peplan.com/foto/pa/30436.jpg,laur. otto luycken,2.2000,1
8024,5414453304915_30491_1564,ilex,NULL,meserveae heckenstar,3.9000,1
8099,5414453082578_8257_1427,cotoneaster,http://www.peplan.com/foto/pa/8257.jpg,horizontalis,1.6000,1
8020,5414453058085_5808_1158,chamaecyparis,http://www.peplan.com/foto/pa/5808.jpg,columnaris,1.3500,1
8025,5414453051420_5142_1158,juniperus,http://www.peplan.com/foto/pa/5142.jpg,chinensis stricta,1.6000,1
8028,5414453303567_30356_1158,juniperus,http://www.peplan.com/foto/pa/30356.jpg,horizontalis blue chip,1.6000,1
8029,5414453057415_5741_1158,juniperus,http://www.peplan.com/foto/pa/5741.jpg,med. old gold,1.6000,1
8030,5414453057484_5748_1158,juniperus,http://www.peplan.com/foto/pa/5748.jpg,squamata blue carpet,1.6000,1
8031,5414453304373_30437_1158,juniperus,http://www.peplan.com/foto/pa/30437.jpg,squamata blue star,1.6000,1
8032,5414453304700_30470_1158,microbiota,http://www.peplan.com/foto/pa/30470.jpg,deccusata,2.2500,1
8034,5414453183213_18321_1158,picea,http://www.peplan.com/foto/pa/18321.jpg,conica,1.5500,1
8035,5414453053226_5322_1158,picea,http://www.peplan.com/foto/pa/5322.jpg,conica,2.1000,1
8094,5414453099859_9985_1427,cotoneaster,http://www.peplan.com/foto/pa/9985.jpg,coral beauty,1.6000,1
8044,5414453060903_6090_1158,juniperus,http://www.peplan.com/foto/pa/6090.jpg,chinensis stricta,3.2500,1
8045,5414453097152_9715_1158,juniperus,http://www.peplan.com/foto/pa/9715.jpg,communis repanda,2.2500,1
8101,5414453051208_5120_1427,lonicera,http://www.peplan.com/foto/pa/5120.jpg,nitida elegant,1.6000,1
8046,5414453139364_13936_1158,juniperus,http://www.peplan.com/foto/pa/13936.jpg,horizontalis andorra compact,2.2500,1
8047,5414453303574_30357_1158,juniperus,http://www.peplan.com/foto/pa/30357.jpg,horizontalis blue chip,2.2500,1
8049,5414453196503_19650_1158,juniperus,http://www.peplan.com/foto/pa/19650.jpg,med. mint julep,2.2500,1
8052,5414453190532_19053_1158,juniperus,http://www.peplan.com/foto/pa/19053.jpg,squamata blue star,2.2500,1
8053,5414453104607_10460_1158,juniperus,http://www.peplan.com/foto/pa/10460.jpg,squamata blue carpet,2.2500,1
